arm,node,role,attack_start_s,t_s,trust
zero_trust,srv4,none,0,10.252,0.770700
zero_trust,srv4,none,0,11.285,0.770700
zero_trust,srv4,none,0,12.317,0.756300
zero_trust,srv4,none,0,13.351,0.756300
zero_trust,srv4,none,0,14.384,0.767100
zero_trust,srv4,none,0,15.417,0.767100
zero_trust,srv4,none,0,16.468,0.797100
zero_trust,srv4,none,0,17.500,0.798300
zero_trust,srv4,none,0,18.532,0.800900
zero_trust,srv4,none,0,19.565,0.773600
zero_trust,srv4,none,0,20.597,0.791300
zero_trust,srv4,none,0,21.629,0.795000
zero_trust,srv4,none,0,22.662,0.803400
zero_trust,srv4,none,0,23.695,0.769600
zero_trust,srv4,none,0,24.814,0.798700
zero_trust,srv4,none,0,25.995,0.800700
zero_trust,srv4,none,0,27.309,0.798100
zero_trust,srv4,none,0,28.427,0.793400
zero_trust,srv4,none,0,29.729,0.795500
zero_trust,srv4,none,0,30.877,0.795500
zero_trust,srv4,none,0,32.151,0.797700
zero_trust,srv4,none,0,33.386,0.809700
zero_trust,srv4,none,0,34.731,0.793800
zero_trust,srv4,none,0,35.977,0.804500
zero_trust,srv4,none,0,37.124,0.778500
zero_trust,srv4,none,0,38.191,0.778500
zero_trust,srv4,none,0,39.710,0.771700
zero_trust,srv4,none,0,40.889,0.797000
zero_trust,srv4,none,0,42.097,0.803000
zero_trust,srv4,none,0,43.402,0.832800
zero_trust,srv4,none,0,44.976,0.796900
zero_trust,srv4,none,0,46.089,0.796900
zero_trust,srv4,none,0,47.266,0.800500
zero_trust,srv4,none,0,48.488,0.800500
zero_trust,srv4,none,0,49.754,0.796300
zero_trust,srv4,none,0,51.036,0.796900
zero_trust,srv4,none,0,52.081,0.790700
zero_trust,srv4,none,0,53.418,0.796400
zero_trust,srv4,none,0,54.611,0.801700
zero_trust,srv4,none,0,55.762,0.794600
zero_trust,srv4,none,0,57.057,0.802900
zero_trust,srv4,none,0,58.265,0.794000
zero_trust,srv4,none,0,59.545,0.801800
zero_trust,srv4,none,0,60.893,0.806300
zero_trust,srv4,none,0,62.035,0.800000
zero_trust,srv4,none,0,63.212,0.813800
zero_trust,srv4,none,0,64.384,0.778800
zero_trust,srv4,none,0,65.496,0.803400
zero_trust,srv4,none,0,66.700,0.808300
zero_trust,srv4,none,0,67.868,0.805500
zero_trust,srv4,none,0,68.933,0.793000
zero_trust,srv4,none,0,70.403,0.807900
zero_trust,srv4,none,0,71.866,0.804700
zero_trust,srv4,none,0,73.058,0.796600
zero_trust,srv4,none,0,74.389,0.810400
zero_trust,srv4,none,0,75.591,0.805200
zero_trust,srv4,none,0,76.802,0.809200
zero_trust,srv4,none,0,78.099,0.798400
zero_trust,srv4,none,0,79.349,0.790800
zero_trust,srv4,none,0,80.825,0.806000
zero_trust,srv4,none,0,82.088,0.799300
zero_trust,srv4,none,0,83.549,0.800200
zero_trust,srv4,none,0,85.499,0.802500
zero_trust,srv4,none,0,86.581,0.793500
zero_trust,srv4,none,0,87.785,0.802600
zero_trust,srv4,none,0,88.991,0.810700
zero_trust,srv4,none,0,90.344,0.808800
zero_trust,srv4,none,0,91.447,0.793000
zero_trust,srv4,none,0,92.555,0.793000
zero_trust,srv4,none,0,93.772,0.808400
zero_trust,srv4,none,0,94.928,0.795800
zero_trust,srv4,none,0,96.073,0.795800
zero_trust,srv4,none,0,97.303,0.809100
zero_trust,srv4,none,0,98.631,0.802500
zero_trust,srv4,none,0,99.758,0.796900
zero_trust,srv4,none,0,101.231,0.801500
zero_trust,srv4,none,0,102.463,0.796500
zero_trust,srv4,none,0,103.645,0.806500
zero_trust,srv4,none,0,104.813,0.804500
zero_trust,srv4,none,0,105.923,0.789500
zero_trust,srv4,none,0,107.016,0.812600
zero_trust,srv4,none,0,108.258,0.805300
zero_trust,srv4,none,0,109.371,0.804300
zero_trust,srv4,none,0,110.514,0.796800
zero_trust,srv4,none,0,112.035,0.804300
zero_trust,srv4,none,0,113.124,0.788400
zero_trust,srv4,none,0,114.281,0.807700
zero_trust,srv4,none,0,115.377,0.795000
zero_trust,srv4,none,0,116.636,0.795000
zero_trust,srv4,none,0,117.807,0.796000
zero_trust,srv4,none,0,118.992,0.802300
zero_trust,srv4,none,0,120.203,0.802100
zero_trust,srv4,none,0,121.349,0.806800
zero_trust,srv4,none,0,122.403,0.810400
zero_trust,srv4,none,0,123.506,0.796000
zero_trust,srv4,none,0,124.765,0.801500
zero_trust,srv4,none,0,125.971,0.797100
zero_trust,srv4,none,0,127.079,0.810800
zero_trust,srv4,none,0,128.575,0.787000
zero_trust,srv4,none,0,129.882,0.810100
zero_trust,srv4,none,0,131.307,0.805800
zero_trust,srv4,none,0,132.549,0.797100
zero_trust,srv4,none,0,133.941,0.795500
zero_trust,srv4,none,0,135.149,0.789000
zero_trust,srv4,none,0,136.252,0.777300
zero_trust,srv4,none,0,137.420,0.808100
zero_trust,srv4,none,0,138.555,0.795900
zero_trust,srv4,none,0,139.924,0.797400
zero_trust,srv4,none,0,141.194,0.794000
zero_trust,srv4,none,0,142.427,0.817900
zero_trust,srv4,none,0,143.581,0.795300
zero_trust,srv4,none,0,144.779,0.808200
zero_trust,srv4,none,0,146.161,0.786700
zero_trust,srv4,none,0,147.523,0.795300
zero_trust,srv4,none,0,148.573,0.808300
zero_trust,srv4,none,0,149.670,0.797600
zero_trust,srv4,none,0,151.189,0.796300
zero_trust,srv4,none,0,152.257,0.794300
zero_trust,srv4,none,0,153.572,0.829200
zero_trust,srv4,none,0,154.789,0.811000
zero_trust,srv4,none,0,156.082,0.801100
zero_trust,srv4,none,0,157.530,0.826700
zero_trust,srv4,none,0,158.804,0.807600
zero_trust,srv4,none,0,160.042,0.797000
zero_trust,srv4,none,0,161.120,0.795800
zero_trust,srv4,none,0,162.351,0.810600
zero_trust,srv4,none,0,163.550,0.797900
zero_trust,srv4,none,0,164.814,0.793800
zero_trust,srv4,none,0,165.973,0.755600
zero_trust,srv4,none,0,167.675,0.755600
zero_trust,srv4,none,0,168.858,0.755600
zero_trust,srv4,none,0,170.017,0.828400
zero_trust,srv4,none,0,171.314,0.792100
zero_trust,srv4,none,0,172.408,0.803100
zero_trust,srv4,none,0,173.535,0.761200
zero_trust,srv4,none,0,174.808,0.761200
zero_trust,srv4,none,0,176.364,0.761200
zero_trust,srv4,none,0,177.479,0.761200
zero_trust,srv4,none,0,178.858,0.806600
zero_trust,srv4,none,0,180.048,0.801200
zero_trust,srv4,none,0,181.316,0.798300
zero_trust,srv4,none,0,182.510,0.795800
zero_trust,srv4,none,0,183.722,0.794200
zero_trust,srv4,none,0,184.917,0.794200
zero_trust,srv4,none,0,185.988,0.794200
zero_trust,srv4,none,0,187.302,0.796000
zero_trust,srv4,none,0,188.486,0.801900
zero_trust,srv4,none,0,189.595,0.809700
zero_trust,srv4,none,0,190.967,0.830900
zero_trust,srv4,none,0,192.022,0.808400
zero_trust,srv4,none,0,193.392,0.808700
zero_trust,srv4,none,0,194.910,0.807400
zero_trust,srv4,none,0,196.183,0.807700
zero_trust,srv4,none,0,197.461,0.801000
zero_trust,srv4,none,0,198.675,0.803600
zero_trust,srv4,none,0,199.999,0.793400
zero_trust,srv4,none,0,201.201,0.794300
zero_trust,srv4,none,0,202.332,0.794300
zero_trust,srv4,none,0,203.578,0.794100
zero_trust,srv4,none,0,204.691,0.810800
zero_trust,srv4,none,0,205.951,0.809200
zero_trust,srv4,none,0,207.025,0.806600
zero_trust,srv4,none,0,208.239,0.799800
zero_trust,srv4,none,0,209.299,0.802700
zero_trust,srv4,none,0,210.498,0.803000
zero_trust,srv4,none,0,211.596,0.811500
zero_trust,srv4,none,0,212.726,0.815300
zero_trust,srv4,none,0,213.992,0.780800
zero_trust,srv4,none,0,215.139,0.798500
zero_trust,srv4,none,0,216.246,0.804200
zero_trust,srv4,none,0,217.365,0.803000
zero_trust,srv4,none,0,218.509,0.761100
zero_trust,srv4,none,0,219.698,0.806700
zero_trust,srv4,none,0,220.871,0.795500
zero_trust,srv4,none,0,222.016,0.801700
zero_trust,srv4,none,0,223.214,0.827700
zero_trust,srv4,none,0,224.363,0.828300
zero_trust,srv4,none,0,225.557,0.793400
zero_trust,srv4,none,0,226.919,0.801100
zero_trust,srv4,none,0,228.007,0.801100
zero_trust,srv4,none,0,229.524,0.824000
zero_trust,srv4,none,0,230.761,0.799200
zero_trust,srv4,none,0,231.913,0.789200
zero_trust,srv4,none,0,233.094,0.806000
zero_trust,srv4,none,0,234.627,0.808400
zero_trust,srv4,none,0,235.696,0.809200
zero_trust,srv4,none,0,236.969,0.827600
zero_trust,srv4,none,0,239.129,0.807500
zero_trust,srv4,none,0,240.329,0.807500
zero_trust,srv4,none,0,241.577,0.804400
zero_trust,srv4,none,0,242.656,0.760100
zero_trust,srv4,none,0,243.791,0.803300
zero_trust,srv4,none,0,245.024,0.804200
zero_trust,srv4,none,0,246.360,0.794000
zero_trust,srv4,none,0,247.564,0.794000
zero_trust,srv4,none,0,248.707,0.805900
zero_trust,srv4,none,0,249.871,0.790000
zero_trust,srv4,none,0,251.098,0.797400
zero_trust,srv4,none,0,252.228,0.806400
zero_trust,srv4,none,0,253.539,0.792700
zero_trust,srv4,none,0,254.681,0.792700
zero_trust,srv4,none,0,255.902,0.792700
zero_trust,srv4,none,0,257.108,0.803400
zero_trust,srv4,none,0,258.353,0.810400
zero_trust,srv4,none,0,259.583,0.810400
zero_trust,srv4,none,0,260.827,0.801900
zero_trust,srv4,none,0,261.992,0.808300
zero_trust,srv4,none,0,263.300,0.797900
zero_trust,srv4,none,0,264.383,0.798000
zero_trust,srv4,none,0,265.542,0.815200
zero_trust,srv4,none,0,266.821,0.795500
zero_trust,srv4,none,0,267.916,0.796400
zero_trust,srv4,none,0,269.434,0.809600
zero_trust,srv4,none,0,270.562,0.803400
zero_trust,srv4,none,0,272.747,0.826200
zero_trust,srv4,none,0,273.857,0.754200
zero_trust,srv4,none,0,275.016,0.754200
zero_trust,srv4,none,0,276.237,0.797800
zero_trust,srv4,none,0,277.545,0.805200
zero_trust,srv4,none,0,278.723,0.801900
zero_trust,srv4,none,0,279.840,0.802300
zero_trust,srv4,none,0,281.024,0.802400
zero_trust,srv4,none,0,282.270,0.831500
zero_trust,srv4,none,0,283.545,0.802800
zero_trust,srv4,none,0,284.866,0.809400
zero_trust,srv4,none,0,286.017,0.807600
zero_trust,srv4,none,0,287.268,0.797100
zero_trust,srv4,none,0,288.352,0.795300
zero_trust,srv4,none,0,289.663,0.809500
zero_trust,srv4,none,0,290.798,0.798900
zero_trust,srv4,none,0,291.878,0.787700
zero_trust,srv4,none,0,293.059,0.808700
zero_trust,srv4,none,0,294.168,0.791600
zero_trust,srv4,none,0,295.545,0.810300
zero_trust,srv4,none,0,296.712,0.828100
zero_trust,srv4,none,0,297.762,0.800800
zero_trust,srv4,none,0,299.035,0.807900
zero_trust,srv4,none,0,300.109,0.806900
zero_trust,srv4,none,0,301.190,0.790600
zero_trust,srv4,none,0,302.403,0.800100
zero_trust,srv4,none,0,303.544,0.808100
zero_trust,srv4,none,0,305.704,0.785300
zero_trust,srv4,none,0,306.812,0.808700
zero_trust,srv4,none,0,307.904,0.805400
zero_trust,srv4,none,0,309.042,0.803500
zero_trust,srv5,none,0,0.021,0.500000
zero_trust,srv5,none,0,1.028,0.500000
zero_trust,srv5,none,0,2.040,0.500000
zero_trust,srv5,none,0,3.048,0.500000
zero_trust,srv5,none,0,4.258,0.500000
zero_trust,srv5,none,0,5.290,0.712600
zero_trust,srv5,none,0,7.153,0.712600
zero_trust,srv5,none,0,8.186,0.754600
zero_trust,srv5,none,0,9.219,0.754600
zero_trust,srv5,none,0,10.252,0.754600
zero_trust,srv5,none,0,11.285,0.754600
zero_trust,srv5,none,0,12.317,0.746300
zero_trust,srv5,none,0,13.351,0.746300
zero_trust,srv5,none,0,14.384,0.790500
zero_trust,srv5,none,0,15.417,0.790500
zero_trust,srv5,none,0,16.468,0.774600
zero_trust,srv5,none,0,17.500,0.774600
zero_trust,srv5,none,0,18.532,0.822600
zero_trust,srv5,none,0,19.565,0.768200
zero_trust,srv5,none,0,20.597,0.819200
zero_trust,srv5,none,0,21.629,0.773800
zero_trust,srv5,none,0,22.662,0.773800
zero_trust,srv5,none,0,23.695,0.750700
zero_trust,srv5,none,0,24.814,0.750700
zero_trust,srv5,none,0,25.995,0.792500
zero_trust,srv5,none,0,27.309,0.771700
zero_trust,srv5,none,0,28.427,0.808700
zero_trust,srv5,none,0,29.729,0.795800
zero_trust,srv5,none,0,30.877,0.795800
zero_trust,srv5,none,0,32.151,0.795800
zero_trust,srv5,none,0,33.386,0.803700
zero_trust,srv5,none,0,34.731,0.811800
zero_trust,srv5,none,0,35.977,0.796700
zero_trust,srv5,none,0,37.124,0.787700
zero_trust,srv5,none,0,38.191,0.795100
zero_trust,srv5,none,0,39.710,0.811400
zero_trust,srv5,none,0,40.889,0.795100
zero_trust,srv5,none,0,42.097,0.795100
zero_trust,srv5,none,0,43.402,0.813000
zero_trust,srv5,none,0,44.976,0.809000
zero_trust,srv5,none,0,46.089,0.802000
zero_trust,srv5,none,0,47.266,0.807200
zero_trust,srv5,none,0,48.488,0.801400
zero_trust,srv5,none,0,49.754,0.811900
zero_trust,srv5,none,0,51.036,0.811900
zero_trust,srv5,none,0,52.081,0.810300
zero_trust,srv5,none,0,53.418,0.796400
zero_trust,srv5,none,0,54.611,0.796400
zero_trust,srv5,none,0,55.762,0.800800
zero_trust,srv5,none,0,57.057,0.799500
zero_trust,srv5,none,0,58.265,0.802500
zero_trust,srv5,none,0,59.545,0.793000
zero_trust,srv5,none,0,60.893,0.807600
zero_trust,srv5,none,0,62.035,0.795400
zero_trust,srv5,none,0,63.212,0.803000
zero_trust,srv5,none,0,64.384,0.810500
zero_trust,srv5,none,0,65.496,0.804100
zero_trust,srv5,none,0,66.700,0.797800
zero_trust,srv5,none,0,67.868,0.804900
zero_trust,srv5,none,0,68.933,0.800000
zero_trust,srv5,none,0,70.403,0.831800
zero_trust,srv5,none,0,71.866,0.803400
zero_trust,srv5,none,0,73.058,0.796500
zero_trust,srv5,none,0,74.389,0.827500
zero_trust,srv5,none,0,75.591,0.825600
zero_trust,srv5,none,0,76.802,0.805100
zero_trust,srv5,none,0,78.099,0.799800
zero_trust,srv5,none,0,79.349,0.830000
zero_trust,srv5,none,0,80.825,0.796900
zero_trust,srv5,none,0,82.088,0.793000
zero_trust,srv5,none,0,83.549,0.812300
zero_trust,srv5,none,0,85.499,0.810500
zero_trust,srv5,none,0,86.581,0.799500
zero_trust,srv5,none,0,87.785,0.805500
zero_trust,srv5,none,0,88.991,0.824800
zero_trust,srv5,none,0,90.344,0.822600
zero_trust,srv5,none,0,91.447,0.828100
zero_trust,srv5,none,0,92.555,0.829800
zero_trust,srv5,none,0,93.772,0.803000
zero_trust,srv5,none,0,94.928,0.809500
zero_trust,srv5,none,0,96.073,0.805900
zero_trust,srv5,none,0,97.303,0.794800
zero_trust,srv5,none,0,98.631,0.820600
zero_trust,srv5,none,0,99.758,0.802800
zero_trust,srv5,none,0,101.231,0.830800
zero_trust,srv5,none,0,102.463,0.803000
zero_trust,srv5,none,0,103.645,0.816900
zero_trust,srv5,none,0,104.813,0.806100
zero_trust,srv5,none,0,105.923,0.800100
zero_trust,srv5,none,0,107.016,0.805200
zero_trust,srv5,none,0,108.258,0.800900
zero_trust,srv5,none,0,109.371,0.821300
zero_trust,srv5,none,0,110.514,0.800100
zero_trust,srv5,none,0,112.035,0.828000
zero_trust,srv5,none,0,113.124,0.811800
zero_trust,srv5,none,0,114.281,0.796500
zero_trust,srv5,none,0,115.377,0.798400
zero_trust,srv5,none,0,116.636,0.800600
zero_trust,srv5,none,0,117.807,0.826800
zero_trust,srv5,none,0,118.992,0.799900
zero_trust,srv5,none,0,120.203,0.807800
zero_trust,srv5,none,0,121.349,0.794000
zero_trust,srv5,none,0,122.403,0.805900
zero_trust,srv5,none,0,123.506,0.795800
zero_trust,srv5,none,0,124.765,0.820200
zero_trust,srv5,none,0,125.971,0.797300
zero_trust,srv5,none,0,127.079,0.829900
zero_trust,srv5,none,0,128.575,0.805700
zero_trust,srv5,none,0,129.882,0.816500
zero_trust,srv5,none,0,131.307,0.824500
zero_trust,srv5,none,0,132.549,0.793900
zero_trust,srv5,none,0,133.941,0.793900
zero_trust,srv5,none,0,135.149,0.799000
zero_trust,srv5,none,0,136.252,0.805300
zero_trust,srv5,none,0,137.420,0.816100
zero_trust,srv5,none,0,138.555,0.816100
zero_trust,srv5,none,0,139.924,0.805100
zero_trust,srv5,none,0,141.194,0.799300
zero_trust,srv5,none,0,142.427,0.817700
zero_trust,srv5,none,0,143.581,0.800000
zero_trust,srv5,none,0,144.779,0.799100
zero_trust,srv5,none,0,146.161,0.794500
zero_trust,srv5,none,0,147.523,0.825000
zero_trust,srv5,none,0,148.573,0.827800
zero_trust,srv5,none,0,149.670,0.825900
zero_trust,srv5,none,0,151.189,0.817800
zero_trust,srv5,none,0,152.257,0.810900
zero_trust,srv5,none,0,153.572,0.808000
zero_trust,srv5,none,0,154.789,0.804400
zero_trust,srv5,none,0,156.082,0.801900
zero_trust,srv5,none,0,157.530,0.829100
zero_trust,srv5,none,0,158.804,0.796300
zero_trust,srv5,none,0,160.042,0.796300
zero_trust,srv5,none,0,161.120,0.799100
zero_trust,srv5,none,0,162.351,0.803400
zero_trust,srv5,none,0,163.550,0.805700
zero_trust,srv5,none,0,164.814,0.804800
zero_trust,srv5,none,0,165.973,0.807100
zero_trust,srv5,none,0,167.675,0.815100
zero_trust,srv5,none,0,168.858,0.828100
zero_trust,srv5,none,0,170.017,0.796800
zero_trust,srv5,none,0,171.314,0.798500
zero_trust,srv5,none,0,172.408,0.830900
zero_trust,srv5,none,0,173.535,0.806100
zero_trust,srv5,none,0,174.808,0.823200
zero_trust,srv5,none,0,176.364,0.796400
zero_trust,srv5,none,0,177.479,0.803000
zero_trust,srv5,none,0,178.858,0.827700
zero_trust,srv5,none,0,180.048,0.750100
zero_trust,srv5,none,0,181.316,0.804800
zero_trust,srv5,none,0,182.510,0.825900
zero_trust,srv5,none,0,183.722,0.801700
zero_trust,srv5,none,0,184.917,0.819000
zero_trust,srv5,none,0,185.988,0.800700
zero_trust,srv5,none,0,187.302,0.831800
zero_trust,srv5,none,0,188.486,0.796800
zero_trust,srv5,none,0,189.595,0.814200
zero_trust,srv5,none,0,190.967,0.800600
zero_trust,srv5,none,0,192.022,0.806700
zero_trust,srv5,none,0,193.392,0.827800
zero_trust,srv5,none,0,194.910,0.807000
zero_trust,srv5,none,0,196.183,0.800600
zero_trust,srv5,none,0,197.461,0.794500
zero_trust,srv5,none,0,198.675,0.801200
zero_trust,srv5,none,0,199.999,0.811800
zero_trust,srv5,none,0,201.201,0.827000
zero_trust,srv5,none,0,202.332,0.824400
zero_trust,srv5,none,0,203.578,0.816000
zero_trust,srv5,none,0,204.691,0.805100
zero_trust,srv5,none,0,205.951,0.811400
zero_trust,srv5,none,0,207.025,0.796300
zero_trust,srv5,none,0,208.239,0.829500
zero_trust,srv5,none,0,209.299,0.812700
zero_trust,srv5,none,0,210.498,0.798600
zero_trust,srv5,none,0,211.596,0.827700
zero_trust,srv5,none,0,212.726,0.805800
zero_trust,srv5,none,0,213.992,0.803300
zero_trust,srv5,none,0,215.139,0.774100
zero_trust,srv5,none,0,216.246,0.774100
zero_trust,srv5,none,0,217.365,0.774100
zero_trust,srv5,none,0,218.509,0.811500
zero_trust,srv5,none,0,219.698,0.792800
zero_trust,srv5,none,0,220.871,0.800500
zero_trust,srv5,none,0,222.016,0.825800
zero_trust,srv5,none,0,223.214,0.811100
zero_trust,srv5,none,0,224.363,0.802700
zero_trust,srv5,none,0,225.557,0.799300
zero_trust,srv5,none,0,226.919,0.800900
zero_trust,srv5,none,0,228.007,0.762000
zero_trust,srv5,none,0,229.524,0.807400
zero_trust,srv5,none,0,230.761,0.799900
zero_trust,srv5,none,0,231.913,0.767100
zero_trust,srv5,none,0,233.094,0.801000
zero_trust,srv5,none,0,234.627,0.802900
zero_trust,srv5,none,0,235.696,0.799700
zero_trust,srv5,none,0,236.969,0.798500
zero_trust,srv5,none,0,239.129,0.798200
zero_trust,srv5,none,0,240.329,0.828100
zero_trust,srv5,none,0,241.577,0.807900
zero_trust,srv5,none,0,242.656,0.818900
zero_trust,srv5,none,0,243.791,0.806900
zero_trust,srv5,none,0,245.024,0.806900
zero_trust,srv5,none,0,246.360,0.803000
zero_trust,srv5,none,0,247.564,0.791800
zero_trust,srv5,none,0,248.707,0.793500
zero_trust,srv5,none,0,249.871,0.804700
zero_trust,srv5,none,0,251.098,0.806000
zero_trust,srv5,none,0,252.228,0.793400
zero_trust,srv5,none,0,253.539,0.809500
zero_trust,srv5,none,0,254.681,0.801500
zero_trust,srv5,none,0,255.902,0.801500
zero_trust,srv5,none,0,257.108,0.801500
zero_trust,srv5,none,0,258.353,0.800600
zero_trust,srv5,none,0,259.583,0.806000
zero_trust,srv5,none,0,260.827,0.802300
zero_trust,srv5,none,0,261.992,0.807400
zero_trust,srv5,none,0,263.300,0.802300
zero_trust,srv5,none,0,264.383,0.818600
zero_trust,srv5,none,0,265.542,0.811500
zero_trust,srv5,none,0,266.821,0.795700
zero_trust,srv5,none,0,267.916,0.793500
zero_trust,srv5,none,0,269.434,0.802500
zero_trust,srv5,none,0,270.562,0.802500
zero_trust,srv5,none,0,272.747,0.802000
zero_trust,srv5,none,0,273.857,0.792500
zero_trust,srv5,none,0,275.016,0.826300
zero_trust,srv5,none,0,276.237,0.798900
zero_trust,srv5,none,0,277.545,0.808800
zero_trust,srv5,none,0,278.723,0.801900
zero_trust,srv5,none,0,279.840,0.793800
zero_trust,srv5,none,0,281.024,0.811300
zero_trust,srv5,none,0,282.270,0.792800
zero_trust,srv5,none,0,283.545,0.803400
zero_trust,srv5,none,0,284.866,0.800600
zero_trust,srv5,none,0,286.017,0.800300
zero_trust,srv5,none,0,287.268,0.829100
zero_trust,srv5,none,0,288.352,0.801200
zero_trust,srv5,none,0,289.663,0.807000
zero_trust,srv5,none,0,290.798,0.772700
zero_trust,srv5,none,0,291.878,0.808800
zero_trust,srv5,none,0,293.059,0.804300
zero_trust,srv5,none,0,294.168,0.798100
zero_trust,srv5,none,0,295.545,0.800300
zero_trust,srv5,none,0,296.712,0.798300
zero_trust,srv5,none,0,297.762,0.802900
zero_trust,srv5,none,0,299.035,0.796900
zero_trust,srv5,none,0,300.109,0.800200
zero_trust,srv5,none,0,301.190,0.792300
zero_trust,srv5,none,0,302.403,0.805800
zero_trust,srv5,none,0,303.544,0.797800
zero_trust,srv5,none,0,305.704,0.801100
zero_trust,srv5,none,0,306.812,0.818100
zero_trust,srv5,none,0,307.904,0.827400
zero_trust,srv5,none,0,309.042,0.768600
zero_trust,srv6,drop,30,0.021,0.500000
zero_trust,srv6,drop,30,1.028,0.500000
zero_trust,srv6,drop,30,2.040,0.500000
zero_trust,srv6,drop,30,3.048,0.500000
zero_trust,srv6,drop,30,4.258,0.500000
zero_trust,srv6,drop,30,5.290,0.500000
zero_trust,srv6,drop,30,7.153,0.500000
zero_trust,srv6,drop,30,8.186,0.500000
zero_trust,srv6,drop,30,9.219,0.500000
zero_trust,srv6,drop,30,10.252,0.708100
zero_trust,srv6,drop,30,11.285,0.708100
zero_trust,srv6,drop,30,12.317,0.708100
zero_trust,srv6,drop,30,13.351,0.708100
zero_trust,srv6,drop,30,14.384,0.775300
zero_trust,srv6,drop,30,15.417,0.775300
zero_trust,srv6,drop,30,16.468,0.754900
zero_trust,srv6,drop,30,17.500,0.754900
zero_trust,srv6,drop,30,18.532,0.754900
zero_trust,srv6,drop,30,19.565,0.754900
zero_trust,srv6,drop,30,20.597,0.754900
zero_trust,srv6,drop,30,21.629,0.754900
zero_trust,srv6,drop,30,22.662,0.754900
zero_trust,srv6,drop,30,23.695,0.767800
zero_trust,srv6,drop,30,24.814,0.767800
zero_trust,srv6,drop,30,25.995,0.765500
zero_trust,srv6,drop,30,27.309,0.765500
zero_trust,srv6,drop,30,28.427,0.773300
zero_trust,srv6,drop,30,29.729,0.771000
zero_trust,srv6,drop,30,30.877,0.797100
zero_trust,srv6,drop,30,32.151,0.767400
zero_trust,srv6,drop,30,33.386,0.767400
zero_trust,srv6,drop,30,34.731,0.767400
zero_trust,srv6,drop,30,35.977,0.767400
zero_trust,srv6,drop,30,37.124,0.767400
zero_trust,srv6,drop,30,38.191,0.767400
zero_trust,srv6,drop,30,39.710,0.119900
zero_trust,srv6,drop,30,40.889,0.119900
zero_trust,srv6,drop,30,42.097,0.119900
zero_trust,srv6,drop,30,43.402,0.119900
zero_trust,srv6,drop,30,44.976,0.119900
zero_trust,srv6,drop,30,46.089,0.119900
zero_trust,srv6,drop,30,47.266,0.119900
zero_trust,srv6,drop,30,48.488,0.119900
zero_trust,srv6,drop,30,49.754,0.119900
zero_trust,srv6,drop,30,51.036,0.119900
zero_trust,srv6,drop,30,52.081,0.119900
zero_trust,srv6,drop,30,53.418,0.119900
zero_trust,srv6,drop,30,54.611,0.119900
zero_trust,srv6,drop,30,55.762,0.119900
zero_trust,srv6,drop,30,57.057,0.119900
zero_trust,srv6,drop,30,58.265,0.119900
zero_trust,srv6,drop,30,59.545,0.119900
zero_trust,srv6,drop,30,60.893,0.119900
zero_trust,srv6,drop,30,62.035,0.119900
zero_trust,srv6,drop,30,63.212,0.119900
zero_trust,srv6,drop,30,64.384,0.119900
zero_trust,srv6,drop,30,65.496,0.119900
zero_trust,srv6,drop,30,66.700,0.119900
zero_trust,srv6,drop,30,67.868,0.119900
zero_trust,srv6,drop,30,68.933,0.119900
zero_trust,srv6,drop,30,70.403,0.119900
zero_trust,srv6,drop,30,71.866,0.119900
zero_trust,srv6,drop,30,73.058,0.119900
zero_trust,srv6,drop,30,74.389,0.119900
zero_trust,srv6,drop,30,75.591,0.119900
zero_trust,srv6,drop,30,76.802,0.119900
zero_trust,srv6,drop,30,78.099,0.119900
zero_trust,srv6,drop,30,79.349,0.119900
zero_trust,srv6,drop,30,80.825,0.119900
zero_trust,srv6,drop,30,82.088,0.119900
zero_trust,srv6,drop,30,83.549,0.119900
zero_trust,srv6,drop,30,85.499,0.119900
zero_trust,srv6,drop,30,86.581,0.119900
zero_trust,srv6,drop,30,87.785,0.119900
zero_trust,srv6,drop,30,88.991,0.119900
zero_trust,srv6,drop,30,90.344,0.119900
zero_trust,srv6,drop,30,91.447,0.119900
zero_trust,srv6,drop,30,92.555,0.119900
zero_trust,srv6,drop,30,93.772,0.119900
zero_trust,srv6,drop,30,94.928,0.119900
zero_trust,srv6,drop,30,96.073,0.119900
zero_trust,srv6,drop,30,97.303,0.119900
zero_trust,srv6,drop,30,98.631,0.119900
zero_trust,srv6,drop,30,99.758,0.119900
zero_trust,srv6,drop,30,101.231,0.119900
zero_trust,srv6,drop,30,102.463,0.119900
zero_trust,srv6,drop,30,103.645,0.119900
zero_trust,srv6,drop,30,104.813,0.119900
zero_trust,srv6,drop,30,105.923,0.119900
zero_trust,srv6,drop,30,107.016,0.119900
zero_trust,srv6,drop,30,108.258,0.119900
zero_trust,srv6,drop,30,109.371,0.119900
zero_trust,srv6,drop,30,110.514,0.119900
zero_trust,srv6,drop,30,112.035,0.119900
zero_trust,srv6,drop,30,113.124,0.119900
zero_trust,srv6,drop,30,114.281,0.119900
zero_trust,srv6,drop,30,115.377,0.119900
zero_trust,srv6,drop,30,116.636,0.119900
zero_trust,srv6,drop,30,117.807,0.119900
zero_trust,srv6,drop,30,118.992,0.119900
zero_trust,srv6,drop,30,120.203,0.119900
zero_trust,srv6,drop,30,121.349,0.119900
zero_trust,srv6,drop,30,122.403,0.119900
zero_trust,srv6,drop,30,123.506,0.119900
